userid,x,y
1250909,-45,-149
1250921,45,76
1250920,-165,-89
1250914,75,-14
1250912,-90,121
1250922,-67,-98
1250924,45,16
1250918,90,-134
1250925,-45,-179
1250923,150,16
1250929,135,-209
1250928,135,121
1250919,-255,151
1250931,195,-74
1250926,-15,-89
1250933,0,-194
1250934,-210,76
1250927,-105,91
1250936,120,-89
1250932,-45,-104
1250930,90,106
1250938,-105,106
1250939,-225,166
1250941,-120,61
1250937,-105,-149
1250944,0,1
1250942,-30,-44
1250945,-105,61
1250946,-45,-59
1250948,-105,106
1250940,165,31
1250935,-117,101
1250943,-75,-49
1250950,-180,106
1250951,-105,-59
1250952,75,-179
1250947,-180,151
1250956,-225,196
1250957,90,-119
1250949,0,1
1250953,120,-14
1250958,-120,-59
1250960,-30,1
1250961,-234,1
1250955,-75,31
1250954,75,-44
1250964,-60,136
1250965,-180,46
1250959,0,46
1250966,-150,76
1250962,195,46
1250969,-90,31
1250970,-165,-164
1250963,0,-239
1250972,-150,106
1250967,-14,121
1250974,-90,185
1250975,-75,256
1250977,45,-134
1250968,-60,46
1250971,-60,-14
1250979,-45,-119
1250973,-75,-29
1250980,-105,46
1250976,-75,121
1250981,-270,46
1250978,-135,121
1250984,-135,-29
1250986,-225,166
1250982,-90,-44
1250988,-165,136
1250983,-15,16
1250990,0,18
1250991,0,1
1250987,-225,-89
1250989,60,-44
1250985,-150,91
1250993,-15,-149
1250995,-165,106
1250996,-120,286
1250992,60,-89
1250994,-180,166
1250998,243,18
1250997,-120,181
1251000,-45,-29
1251002,-30,136
1251001,-135,241
1251007,-15,1
1251005,-285,121
1250999,-135,-74
1251009,-75,-74
1251010,-15,151
1251008,150,91
1251006,-90,121
1251004,-90,31
1251013,-105,91
1251011,-15,-29
1251014,-225,1
1251015,-30,189
1251018,-30,1
1251017,-60,151
1251020,285,-179
1251016,45,-119
1251022,-45,181
1251021,-30,-164
1251003,-75,16
1251019,-90,166
1251024,-90,-164
1251023,-120,-89
1251026,-210,106
1251027,-84,196
1251025,-165,196
1251012,-240,121
1251032,-240,61
1251030,105,-104
1251033,-45,16
1251029,-184,91
1251031,75,68
1251034,-105,-89
1251037,-15,-254
1251036,15,-29
1251028,-90,-104
1251038,-240,61
1251039,-45,-14
1251042,-210,136
1251043,210,16
1251041,-120,-29
1251040,0,-179
1251045,15,-14
1251035,0,1
1251047,-134,-98
1251046,-117,1
1251048,-150,106
1251044,75,-89
1251051,90,46
1251049,-135,31
1251053,120,31
1251055,-150,61
1251054,150,-134
1251050,-120,-179
1251057,-150,121
1251059,-150,-134
1251060,45,-119
1251058,75,226
1251061,-45,196
1251052,-30,-209
1251063,-105,76
1251056,-167,-59
1251064,60,-104
1251065,-30,76
1251062,-30,-209
1251067,-100,121
1251066,0,1
1251069,0,-104
1251071,90,1
1251068,15,-74
1251072,120,46
1251074,-90,46
1251073,-105,106
1251077,-180,136
1251076,-135,-164
1251070,-135,121
1251079,90,106
1251075,-150,91
1251080,90,-29
1251078,-105,91
1251082,255,91
1251083,-240,166
1251085,-75,-14
1251081,30,76
1251087,30,-14
1251089,-180,-248
1251086,-150,91
1251090,116,20
1251091,-195,121
1251088,-60,-209
1251093,-15,-14
1251094,105,121
1251096,-45,31
1251097,-150,-44
1251095,-90,91
1251099,30,-74
1251100,-150,16
1251101,-165,106
1251092,-105,-89
1251098,-120,-49
1251084,210,136
1251102,45,151
1251103,-105,-29
1251104,-30,1
1251106,-45,-149
1251105,-210,1
1251110,-135,136
1251108,-45,61
1251112,15,121
1251107,-30,-164
1251111,-45,-104
1251113,-225,121
1251114,-210,106
1251109,-180,136
1251115,-45,46
1251117,75,121
1251116,-75,1
1251119,-90,52
1251120,-165,121
1251121,30,16
1251123,-150,-149
1251124,-240,68
1251118,0,106
1251125,30,61
1251127,-60,136
1251122,-150,-194
1251128,-180,166
1251129,-165,136
1251126,45,136
1251130,-75,-44
1251133,30,226
1251132,-165,196
1251136,-90,-14
1251135,135,31
1251131,-135,16
1251134,-15,106
1251138,-90,61
1251139,-135,-239
1251137,-105,-89
1251142,-90,31
1251141,-120,106
1251140,30,-74
1251146,285,46
1251145,15,-149
1251148,-15,211
1251144,-210,211
1251149,-15,181
1251143,-195,-29
1251151,-150,211
1251152,-135,-29
1251147,60,166
1251153,-255,211
1251155,0,-74
1251157,-255,196
1251150,45,-149
1251158,195,16
1251154,-165,-89
1251160,75,61
1251162,-120,166
1251161,30,-209
1251156,-240,106
1251164,15,-164
1251166,-255,106
1251159,-285,46
1251167,-90,91
1251168,-105,-44
1251165,-195,226
1251170,-30,-119
1251171,15,-59
1251163,-150,-29
1251173,-15,-209
1251169,45,-134
1251174,0,-89
1251176,-75,-59
1251177,15,31
1251172,90,-179
1251179,45,16
1251181,-75,-149
1251182,-90,-44
1251183,-120,91
1251186,-240,166
1251185,-120,76
1251175,-180,31
1251187,-210,181
1251178,0,151
1251188,-90,-74
1251180,60,-119
1251189,90,-89
1251190,30,-29
1251192,-45,106
1251194,-225,91
1251196,30,136
1251184,-225,136
1251198,-135,136
1251199,150,16
1251200,15,16
1251193,120,61
1251191,-195,121
1251202,-75,76
1251195,-180,136
1251204,-195,121
1251203,-90,76
1251197,-60,-104
1251207,150,-29
1251209,-75,1
1251210,-120,1
1251212,30,-194
1251213,45,121
1251205,-210,166
1251214,-150,46
1251206,-90,-14
1251208,0,-104
1251215,-30,-59
1251216,-90,136
1251211,-165,-29
1251218,-45,-74
1251221,-150,76
1251222,-45,-119
1251217,-60,-59
1251224,30,136
1251219,-135,-74
1251201,-105,-134
1251220,-90,-269
1251223,0,76
1253835,-210,226
1253836,120,-119
1253834,150,-194
1253837,0,-164
1253839,-135,196
1253838,90,16
1253840,-195,151
1253842,-30,226
1253843,15,-149
1253841,-120,-164
1253844,0,-29
1253845,-45,61
1253847,150,1
1253846,-105,-82
1253849,135,46
1253848,75,-14
1253850,-90,-134
1253852,75,181
1253853,-105,-104
1253851,-60,1
1253854,0,256
1253855,-60,-119
1253858,-15,-44
1253857,-105,-29
1253859,-60,196
1253856,-250,-17
1253860,-90,-104
1253862,-165,-14
1253864,-30,46
1253865,45,-119
1253866,-150,61
1253861,195,-14
1253863,-60,46
1253869,135,-149
1253870,-15,-59
1253867,-120,-119
1253871,45,76
1253872,0,-119
1253868,15,16
1253875,-120,46
1253876,15,1
1253879,-195,151
1253878,15,61
1253873,-270,91
1253874,-165,-89
1253877,105,16
1253881,-30,-29
1253882,30,-44
1253884,-45,1
1253880,-75,31
1253888,-30,-182
1253883,83,-119
1253889,60,-14
1253890,-30,-182
1253885,-120,181
1253892,-75,1
1253894,-17,46
1253887,-60,61
1253886,-75,91
1253891,75,-182
1253895,-255,-194
1253897,-15,181
1253896,-15,-134
1253893,-15,-119
1253900,90,-149
1253899,-165,61
1253901,-90,136
1253903,105,31
1253898,-105,31
1253904,-45,-299
1253905,-150,31
1253907,-75,61
1253902,-195,16
1253908,-234,1
1253909,-195,76
1253906,30,121
1253913,0,16
1253910,-30,-104
1253912,-90,121
1253915,195,-98
1253916,-75,-209
1253911,-30,-179
1253918,-120,-119
1253921,-105,-134
1253917,300,151
1253920,-45,-89
1253919,-90,76
1253922,30,106
1253914,30,-44
1253924,-30,-149
1253925,75,-104
1253927,-195,76
1253929,-75,-134
1253931,-15,-32
1253928,300,-44
1253934,66,-134
1253932,-105,-179
1253933,15,-74
1253923,15,-59
1253935,-105,-164
1253930,-255,61
1253937,-150,151
1253938,-165,196
1253939,120,-164
1253936,15,106
1253941,45,166
1253926,-120,136
1253943,-135,226
1253942,-150,-269
1253944,150,-194
1253945,30,16
1253947,90,-149
1253949,-45,31
1253951,60,-44
1253946,-30,106
1253954,-15,-89
1253953,-90,46
1253952,30,-29
1253950,-150,91
1253955,-45,106
1253957,-90,91
1253940,-195,-89
1253958,0,16
1253948,-165,118
1253959,150,61
1253956,-45,-134
1253961,-180,-74
1253962,-135,-59
1253960,83,-149
1253964,-30,-29
1253966,-150,-29
1253968,-165,31
1253969,120,31
1253963,30,-134
1253971,-180,76
1253965,-15,-59
1253973,-150,-134
1253972,-75,61
1253967,-60,-179
1253974,45,-164
1253970,-30,-14
1253976,-30,-44
1253978,135,-104
1253977,-15,-89
1253979,15,46
1253975,-105,46
1253981,105,-119
1253983,-135,-115
1253984,-120,-59
1253985,135,-29
1253980,-105,-164
1253986,-165,-134
1253989,-75,31
1253988,15,-134
1253982,105,-59
1253991,-195,151
1253990,-240,166
1253987,-60,-104
1253993,-90,-134
1253994,225,-74
1253995,135,-44
1253992,120,-59
1253998,-120,76
1253997,30,-29
1253996,-120,-104
1254002,-90,-74
1254000,60,-89
1254001,-45,-149
1254004,-84,-44
1254005,150,-119
1253999,-180,46
1254007,-169,-132
1254009,-75,-74
1254008,30,-164
1254006,120,196
1254010,-180,91
1254011,-90,16
1254003,210,-104
1254013,15,31
1254014,-75,-14
1254015,195,-164
1254012,-120,61
1254017,-14,121
1254016,-100,16
1254020,-300,301
1254018,-225,91
1254021,30,31
1254022,120,1
1254024,180,-209
1254025,-135,31
1254026,-165,-59
1254023,-30,-59
1254028,-15,-29
1254029,150,-134
1254019,90,1
1254031,45,76
1254030,-90,16
1254032,-165,-179
1254034,-180,241
1254035,16,-179
1254027,-135,106
1254037,60,-104
1254033,-30,-29
1254039,-45,-59
1254038,105,-74
1254041,-150,46
1254040,-60,-29
1254036,-120,46
1254045,30,-269
1254043,15,-74
1254046,-90,-29
1254047,-150,151
1254048,120,-32
1254042,-90,-14
1254050,-165,121
1254044,60,76
1254052,-60,-134
1254053,0,1
1254054,30,76
1254049,-150,91
1254051,255,-59
1254056,60,-14
1254055,-75,-89
1254058,210,-119
1254059,90,-44
1254060,-15,1
1254057,0,-74
1254063,-90,-74
1254065,0,-14
1254066,210,-134
1254061,300,-119
1254064,-135,1
1254067,120,61
1254062,-180,-59
1254069,60,31
1254070,255,-59
1254068,75,-134
1254071,150,-149
1254074,-30,1
1254073,45,-89
1254076,-135,-44
1254077,-45,31
1254072,0,-134
1254080,-135,91
1254079,-90,-149
1254082,-285,106
1254083,-120,46
1254078,0,-29
1254085,-75,-59
1254086,45,-59
1254087,15,-134
1254081,30,-179
1254088,33,-89
1254075,-75,241
1254084,-195,76
1254090,-180,-14
1254091,-45,1
1254092,0,76
1254094,-60,-59
1254089,-30,-104
1254097,90,-134
1254098,-255,185
1254099,-45,-14
1254100,-30,-89
1254102,150,-74
1254104,15,106
1254103,-165,-299
1254095,45,-82
1254106,150,61
1254096,-135,151
1254105,-75,-119
1254107,-210,136
1254108,-75,151
1254101,0,-194
1254093,45,-164
1254110,-120,-132
1254112,-30,-15
1254113,30,31
1254114,-60,91
1254109,-45,1
1254118,-15,46
1254111,-15,76
1254117,-75,16
1254120,-90,121
1254119,-30,121
1254115,-150,16
1254116,-270,76
1254122,225,166
1254124,15,-239
1254125,-75,16
1254121,240,-299
1254126,0,46
1254123,-15,118
1254129,-30,1
1254130,195,1
1254131,75,-149
1254127,0,-119
1254133,15,-194
1254128,-135,136
1254135,-105,46
1254136,105,121
1254137,60,52
1254132,-34,-104
1254139,-60,91
1254141,75,-29
1254142,-135,-165
1254138,120,61
1254143,-30,-74
1254145,135,-89
1254147,-45,-224
1254146,135,-199
1254134,285,-89
1254149,-105,-134
1254150,-60,-44
1254151,-270,121
1254148,-270,46
1254152,75,46
1254144,-240,151
1254154,180,-299
1254140,180,106
1254155,60,91
1254156,45,1
1254158,0,91
1254157,-135,16
1254160,-90,-44
1254153,-90,226
1254162,15,-74
1254163,0,1
1254164,-105,-74
1254161,-105,-119
1254159,300,-299
1254166,75,151
1254165,0,-89
1254168,-90,151
1254169,-60,-59
1254170,-120,-44
1254167,60,1
1254173,-250,-23
1254171,-60,121
1254175,60,46
1254172,-165,-44
1254174,-250,-23
1254176,-15,16
1254177,-30,-119
1254179,-195,16
1254181,-120,-59
1254183,-105,91
1254184,15,-149
1254178,-60,-29
1254185,-120,196
1254182,-165,16
1254186,-90,-49
1254187,-30,46
1254189,-45,31
1254191,30,-14
1254193,60,-194
1254194,15,121
1254188,15,1
1254195,0,-59
1254196,-240,76
1254197,0,-134
1254190,-15,-44
1254180,120,-59
1254198,-90,136
1254192,-34,-44
1254201,30,-29
1254200,165,91
1254202,-30,-29
1254199,255,61
1254205,-60,-44
1254207,120,91
1254208,-113,109
1254203,75,-29
1254209,-225,136
1254206,75,151
1254210,-210,136
1254211,60,151
1254213,-225,181
1254212,210,-14
1254215,-165,31
1254204,-135,91
1254218,300,76
1254214,-15,-89
1254219,30,-59
1254217,66,39
1254221,240,-29
1254220,0,68
1254223,300,-299
1254225,15,-44
1254216,-225,61
1254227,45,181
1254226,-75,-59
1254224,90,-149
1254222,90,-44
1254228,-210,91
1254229,-255,181
1254230,-105,1
1254232,-105,136
1254233,15,106
1254234,-180,166
1254237,60,166
1254236,0,1
1254239,90,-59
1254231,60,16
1254238,-165,-59
1254235,30,31
1254242,-75,31
1254241,120,-89
1254244,-255,61
1254243,15,1
1254246,105,-59
1254248,-15,-74
1254240,-75,181
1254250,-60,-44
1254245,-30,-119
1254249,0,1
1254252,75,31
1254251,-135,151
1254253,30,1
1254255,-120,46
1254247,-105,-29
1254258,-90,-59
1254259,-15,181
1254260,-30,-209
1254261,-90,-239
1254263,-15,76
1254254,-150,31
1254256,-60,16
1254257,120,-224
1254265,-267,-194
1254264,-105,1
1254267,60,31
1254266,195,-59
1254271,-225,121
1254273,-120,-164
1254262,-90,-89
1254272,-60,-14
1254275,45,46
1254274,-30,31
1254276,50,-119
1254270,-120,-74
1254269,75,135
1254278,90,-44
1254268,-105,-134
1254279,-90,1
1254280,-195,46
1254281,0,121
1254284,-90,31
1254277,-15,-104
1254286,-90,151
1254282,75,-59
1254287,30,1
1254289,-210,91
1254288,-225,91
1254283,45,46
1254291,0,31
1254285,-195,61
1254293,50,151
1254294,-150,-89
1254295,-75,196
1254297,-75,16
1254292,-45,-14
1254299,90,-119
1254300,-135,136
1254301,-30,-14
1254302,165,-104
1254290,-45,91
1254298,0,-89
1254304,210,1
1254305,-15,1
1254307,-45,-119
1254306,-45,91
1254310,-195,166
1254311,-120,-119
1254312,-15,1
1254296,-240,-59
1254313,-180,-104
1254314,120,-74
1254315,30,46
1254316,15,-74
1254309,-30,121
1254318,-165,61
1254319,-210,-14
1254321,-165,31
1254308,-165,241
1254320,60,-119
1254323,-30,-179
1254303,-270,-29
1254325,-75,-239
1254324,-180,106
1254327,120,-119
1254328,-15,-104
1254317,45,-239
1254322,-180,121
1254330,-75,-89
1254331,105,151
1254332,300,-164
1254333,-45,-29
1254326,-45,-14
1254336,30,46
1254337,45,121
1254339,-105,-119
1254338,-180,-149
1254335,15,-119
1254334,-30,31
1254341,-15,-29
1254342,-75,61
1254343,-15,1
1254344,105,-89
1254347,30,76
1254346,120,-89
1254348,-150,181
1254345,-105,-74
1254349,-201,196
1254340,-180,61
1254350,-15,-179
1254351,-225,-134
1254329,90,46
1254352,-30,256
1254353,285,-29
1254355,-15,31
1254354,15,-14
1254358,-30,-89
1254357,-165,151
1254362,-135,-119
1254361,-84,151
1254364,-15,1
1254360,-75,121
1254356,75,-29
1254366,165,-119
1254363,240,-119
1254367,-15,-104
1254365,75,-98
1254368,30,-59
1254371,75,-164
1254373,-165,-44
1254359,-120,76
1254375,-60,-134
1254372,-15,61
1254374,45,1
1254376,-135,61
1254377,15,46
1254379,75,76
1254370,-75,196
1254381,-120,-29
1254380,120,76
1254382,-90,196
1254383,-45,106
1254384,0,-194
1254369,-210,196
1254386,-90,31
1254378,-150,-209
1254388,-165,-89
1254389,-15,106
1254390,-120,-44
1254387,-15,-149
1254392,-113,18
1254385,-30,76
1254394,180,-115
1254391,-195,76
1254395,30,-182
1254396,-120,1
1254398,-45,-104
1254397,-15,61
1254393,-45,31
1254400,-195,76
1254402,0,196
1254403,-150,-299
1254404,-75,151
1254401,-90,-134
1254399,90,106
1254407,0,166
1254408,30,-239
1254405,-30,-209
1254409,60,91
1254410,165,-44
1254406,-105,46
1254413,0,181
1254414,0,76
1254411,-15,-59
1254416,-90,-119
1254412,30,-74
1254417,-90,-254
1254419,-150,-74
1254420,-120,31
1254422,135,-14
1254415,15,-29
1254418,45,-194
1254424,-210,196
1254425,15,-44
1254427,0,1
1254426,-45,-134
1254431,0,1
1254430,-60,-15
1254423,-15,-119
1254421,-60,-224
1254432,-45,31
1254434,-90,-89
1254433,-135,121
1254429,-30,-59
1254435,-120,241
1254428,-30,-104
1254438,-255,211
1254439,-75,-59
1254440,-15,-104
1254442,-135,121
1254436,15,1
1254444,135,-119
1254437,-195,-29
1254445,60,181
1254446,90,-29
1254447,-15,61
1254441,-150,16
1254449,-90,-164
1254443,-60,-119
1254451,-30,46
1254452,210,-209
1254453,105,-104
1254448,-195,106
1254455,0,-119
1254450,0,151
1254457,-90,31
1254458,270,1
1254459,90,-164
1254461,-75,-14
1254456,-135,1
1254454,-60,136
1254460,-60,121
1254463,-120,61
1254464,30,-44
1254465,-117,196
1254466,-90,16
1254462,15,16
1254467,165,31
1254470,-270,61
1254471,210,31
1254469,-180,31
1254472,-255,31
1254473,0,-254
1254468,300,136
1254476,-90,31
1254477,60,-89
1254475,-117,196
1254479,15,-254
1254480,15,16
1254474,105,-44
1254482,-30,-59
1254483,-105,136
1254485,0,136
1254478,-45,-179
1254481,-132,151
1254484,66,-74
1254488,-60,-224
1254489,60,-74
1254486,30,-14
1254490,15,-29
1254495,-225,-29
1254493,-45,196
1254497,-30,-179
1254494,-134,-269
1254496,-120,16
1254491,-15,76
1254498,-90,181
1254492,255,136
1254500,-60,-44
1254499,-75,1
1254501,60,-29
1254487,-34,-74
1254502,210,-239
1254504,-15,-134
1254506,195,181
1254508,-180,-134
1254507,-195,166
1254503,-120,136
1254511,-30,46
1254510,75,-29
1254512,105,-29
1254505,165,-29
1254513,-150,-179
1254517,165,-194
1254518,135,-14
1254509,-165,-134
1254516,105,-134
1254514,-60,-179
1254515,-105,-74
1254521,120,1
1254522,15,-194
1254519,-45,61
1254524,135,121
1254527,45,-74
1254528,-15,-74
1254525,-150,31
1254530,0,16
1254523,120,31
1254526,15,76
1254532,90,46
1254531,-210,16
1254520,-165,61
1254529,-45,61
1254534,-30,-149
1254537,165,16
1254538,-30,-119
1254536,-45,31
1254535,-75,-134
1254542,0,-44
1254541,15,-224
1254533,75,-59
1254543,30,46
1254544,45,31
1254540,-45,-14
1254546,30,-44
1254547,-270,211
1254545,45,-59
1254549,-195,31
1254552,-75,151
1254550,0,61
1254553,-134,114
1254555,-30,16
1254556,-165,151
1254548,-180,46
1254539,-165,31
1254551,-150,-14
1254554,-30,106
1254559,-30,16
1254558,-75,76
1254557,249,-209
1254560,-75,-14
1254565,-15,-134
1254561,-135,-149
1254566,-234,61
1254569,15,181
1254564,-45,39
1254568,-15,31
1254571,120,-14
1254567,-150,35
1254572,75,-239
1254563,0,151
1254570,-255,91
1254562,240,-299
1254574,60,-269
1254575,16,58
1254577,195,-89
1254573,-45,-179
1254576,105,16
1254581,-105,-89
1254580,75,-74
1254583,-135,121
1254582,105,-104
1254586,90,196
1254579,90,-134
1254588,83,136
1254587,-45,151
1254590,255,121
1254585,-30,1
1254589,60,-134
1254584,-105,-239
1254592,-210,136
1254578,-60,-89
1254593,75,-74
1254594,-150,-119
1254596,-75,-89
1254598,90,-194
1254591,-180,31
1254595,-60,31
1254601,-45,211
1254600,-90,181
1254603,-90,1
1254602,-184,121
1254597,135,-194
1254606,-30,61
1254608,255,-89
1254605,-120,-194
1254609,-210,226
1254604,75,16
1254607,30,-44
1254611,-90,91
1254599,105,61
1254612,-90,1
1254610,-150,-74
1254614,-75,31
1254613,-60,-179
1254617,45,241
1254615,-165,121
1254619,195,-194
1254616,-134,68
1254621,15,-44
1254623,0,-29
1254625,165,106
1254622,-60,-74
1254627,-15,-164
1254628,105,-14
1254626,-60,-119
1254629,165,91
1254620,-100,-20
1254624,-150,-59
1254631,15,-149
1254618,-135,91
1254632,180,181
1254630,-120,-119
1254634,-135,-29
1254637,0,151
1254633,-45,46
1254639,-165,136
1254636,-90,-164
1254635,-30,-119
1254641,60,-74
1254642,-135,136
1254644,60,-119
1254647,90,-74
1254640,-75,61
1254638,15,-14
1254648,-105,-89
1254645,0,1
1254643,-150,46
1254649,-60,151
